Fecha,Super_TCROC,Super_TCROCM,Super_ETCROC,Super_ETCROCM,Regular_TCROC,Regular_TCROCM,Regular_ETCROC,Regular_ETCROCM,Diesel_TCROC,Diesel_TCROCM,Diesel_ETCROC,Diesel_ETCROCM,Kerosene_TCROC,Kerosene_TCROCM,Kerosene_ETCROC,Kerosene_ETCROCM
2020-02-10,-0.009345069540211526,-0.009345069540211526,-0.010436790460470413,-0.010436790460470413,-0.010540775373412248,-0.010540775373412248,-0.0116272042321508,-0.0116272042321508,-0.017173332097249805,-0.017173332097249805,-0.018361190842463904,-0.018361190842463904,-0.022180845936166205,-0.022180845936166205,-0.02397284519245302,-0.02397284519245302
2020-02-17,-0.016852584558813777,-0.016852584558813777,-0.01708710121637902,-0.01708710121637902,-0.01623402051085643,-0.01623402051085643,-0.0161465991576214,-0.0161465991576214,-0.026389854018772807,-0.026389854018772807,-0.026830246573934735,-0.026830246573934735,-0.03686186110737044,-0.03686186110737044,-0.037672780613440815,-0.037672780613440815
2020-02-24,-0.012822087458096432,-0.012822087458096432,-0.011852665379341154,-0.011852665379341154,-0.012616904169582055,-0.012616904169582055,-0.012056963718118596,-0.012056963718118596,-0.024847330388762856,-0.024847330388762856,-0.024100662998833955,-0.024100662998833955,-0.03624991488875562,-0.03624991488875562,-0.03526085652878397,-0.03526085652878397
2020-03-02,-0.003275517486815427,-0.003275517486815427,-0.0025691884574051693,-0.0025691884574051693,-0.0053916552845085786,-0.0053916552845085786,-0.0046761034710781635,-0.0046761034710781635,-0.014659488200109538,-0.014659488200109538,-0.013601632741541692,-0.013601632741541692,-0.02333922888422113,-0.02333922888422113,-0.022040227597750706,-0.022040227597750706
2020-03-09,-0.0002148971455705473,-0.0002148971455705473,-0.0003852261034150706,-0.0003852261034150706,-0.00041608541818527467,-0.00041608541818527467,-0.0002589738354501492,-0.0002589738354501492,-0.010045805344164993,-0.010045805344164993,-0.010310570267696995,-0.010310570267696995,-0.017904018555788714,-0.017904018555788714,-0.01828499821403906,-0.01828499821403906
2020-03-16,-0.0020380100433224912,-0.0020380100433224912,-0.002189722536268257,-0.002189722536268257,-0.0013662329051272737,-0.0013662329051272737,-0.0016910051566964013,-0.0016910051566964013,-0.009099890114416587,-0.009099890114416587,-0.008660366820861798,-0.008660366820861798,-0.01588828627349148,-0.01588828627349148,-0.015128743767501618,-0.015128743767501618
2020-03-23,-0.014013815805179908,-0.014013815805179908,-0.015982035190727162,-0.015982035190727162,-0.016865671623847667,-0.016865671623847667,-0.01928533288843559,-0.01928533288843559,-0.016820275984546718,-0.016820275984546718,-0.018640532582062663,-0.018640532582062663,-0.027942845714213904,-0.027942845714213904,-0.03088219591364616,-0.03088219591364616
2020-03-30,-0.04122515050653863,-0.04122515050653863,-0.04413950528889443,-0.04413950528889443,-0.047333648376248316,-0.047333648376248316,-0.05039275979831537,-0.05039275979831537,-0.03723005304688498,-0.03723005304688498,-0.03905927339700577,-0.03905927339700577,-0.06302768795376357,-0.06302768795376357,-0.06642639423373753,-0.06642639423373753
2020-04-06,-0.06876586359425918,-0.06876586359425918,-0.07078264270533818,-0.07078264270533818,-0.07674417173048009,-0.07674417173048009,-0.0789584711771043,-0.0789584711771043,-0.047938699623265024,-0.047938699623265024,-0.04795758248911541,-0.04795758248911541,-0.09141697822043282,-0.09141697822043282,-0.09304652458091967,-0.09304652458091967
2020-04-13,-0.07633303411348502,-0.07633303411348502,-0.07546705042960555,-0.07546705042960555,-0.08321095233775255,-0.08321095233775255,-0.0818708272996369,-0.0818708272996369,-0.045921125046890054,-0.045921125046890054,-0.04552345883946718,-0.04552345883946718,-0.0979081508807399,-0.0979081508807399,-0.09721904200734144,-0.09721904200734144
2020-04-20,-0.06606647274491506,-0.06606647274491506,-0.06510894799604405,-0.06510894799604405,-0.06790446433907138,-0.06790446433907138,-0.06654242098367502,-0.06654242098367502,-0.03930879879154847,-0.03930879879154847,-0.038516818253883534,-0.038516818253883534,-0.08406332255521709,-0.08406332255521709,-0.08217903187717712,-0.08217903187717712
2020-04-27,-0.04236268623445505,-0.04236268623445505,-0.03896617922178891,-0.03896617922178891,-0.03906037732430767,-0.03906037732430767,-0.0351614205179438,-0.0351614205179438,-0.026110868700042755,-0.026110868700042755,-0.024541321131149374,-0.024541321131149374,-0.0562266777754431,-0.0562266777754431,-0.05311132684872999,-0.05311132684872999
2020-05-04,-0.013470795331048002,-0.013470795331048002,-0.011913963525388982,-0.011913963525388982,-0.005771662594908689,-0.005771662594908689,-0.003973165570829051,-0.003973165570829051,-0.018338847591629737,-0.018338847591629737,-0.018589034386316428,-0.018589034386316428,-0.02820100004826409,-0.02820100004826409,-0.026505612385409827,-0.026505612385409827
2020-05-11,0.0022313661079176317,0.0022313661079176317,0.003422516155789923,0.003422516155789923,0.00834119622221463,0.00834119622221463,0.00900570419076252,0.00900570419076252,-0.02960536626032917,-0.02960536626032917,-0.031380703838199464,-0.031380703838199464,-0.03315513064619502,-0.03315513064619502,-0.03583722206590667,-0.03583722206590667
2020-05-18,0.013543770014507794,0.013543770014507794,0.014336066536357439,0.014336066536357439,0.016134182739155456,0.016134182739155456,0.01683731985507886,0.01683731985507886,-0.030547573707828568,-0.030547573707828568,-0.02882981463079015,-0.02882981463079015,-0.034221251354479953,-0.034221251354479953,-0.03153601858093047,-0.03153601858093047
2020-05-25,0.0192516551086912,0.0192516551086912,0.01946781162811151,0.01946781162811151,0.018633737609446754,0.018633737609446754,0.018384522102769196,0.018384522102769196,-0.0161947062605744,-0.0161947062605744,-0.015421068416156869,-0.015421068416156869,-0.008885555079297114,-0.008885555079297114,-0.0071791031939166805,-0.0071791031939166805
2020-06-01,0.02660518103046594,0.02660518103046594,0.027664077808135845,0.027664077808135845,0.02295118444648514,0.02295118444648514,0.023938107533113095,0.023938107533113095,-0.0010780259047313834,-0.0010780259047313834,0.0008286980009690748,0.0008286980009690748,0.01884690749020157,0.01884690749020157,0.02200443321968848,0.02200443321968848
2020-06-08,0.028186429590047357,0.028186429590047357,0.02745241264989029,0.02745241264989029,0.025903216059803835,0.025903216059803835,0.02546575960135966,0.02546575960135966,0.018504116399048698,0.018504116399048698,0.02001672487039796,0.02001672487039796,0.04538284592180841,0.04538284592180841,0.04684617293342175,0.04684617293342175
2020-06-15,0.025713893951336164,0.025713893951336164,0.02598505729575118,0.02598505729575118,0.02732399324354362,0.02732399324354362,0.027983898757808268,0.027983898757808268,0.029121970569245814,0.029121970569245814,0.029483528564659744,0.029483528564659744,0.05875714618558403,0.05875714618558403,0.0596390024156257,0.0596390024156257
